Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2021-09-30 20:31:44,90004,Petite Courrier IV,43,,,,,PEQ-2,PEQ-2,2
2021-09-30 20:32:34,90004,Petite Courrier IV,43,,,,,PEQ-2,PEQ-2,2
2021-09-30 20:52:12,124,Morning Conference IV,3962,AR,Gr G3,2,0,,,
2021-09-30 20:52:47,124,Morning Conference IV,3962,MG,LWMMG,2,0,,,
2021-09-30 20:53:26,124,Morning Conference IV,3962,SMG,Micro Uzi,3,1,,,
2021-09-30 20:53:57,124,Morning Conference IV,3962,MG,AAT-52,2,0,,,
2021-09-30 20:54:12,124,Morning Conference IV,3962,MG,MG42,3,1,,,
2021-09-30 21:10:10,124,Morning Conference IV,3963,SMG,Type64,2,0,,,
2021-09-30 21:11:15,124,Morning Conference IV,3963,AR,Gr G3,2,0,,,
2021-09-30 21:11:30,124,Morning Conference IV,3963,HG,M1911,2,0,,,
2021-09-30 21:30:33,124,Morning Conference IV,3964,SMG,Spectre M4,2,0,,,
2021-09-30 21:31:15,124,Morning Conference IV,3964,AR,Galil,2,0,,,
2021-09-30 21:31:45,124,Morning Conference IV,3964,MG,AAT-52,2,0,,,
2021-09-30 21:32:00,124,Morning Conference IV,3964,HG,Bren Ten,2,0,,,
2021-09-30 21:36:10,124,Morning Conference IV,3965,RF,FF FN49,2,0,,,
2021-09-30 21:36:48,124,Morning Conference IV,3965,MG,AAT-52,2,0,,,
2021-09-30 21:37:24,124,Morning Conference IV,3965,SMG,Skorpion,3,1,,,
2021-09-30 21:37:54,124,Morning Conference IV,3965,HG,M1911,2,0,,,
2021-09-30 21:38:09,124,Morning Conference IV,3965,SMG,Spectre M4,2,0,,,
2021-09-30 21:41:04,124,Morning Conference IV,3966,MG,LWMMG,2,0,,,
2021-09-30 21:41:39,124,Morning Conference IV,3966,MG,LWMMG,2,0,,,
2021-09-30 21:42:19,124,Morning Conference IV,3966,HG,FF FNP9,2,0,,,
2021-09-30 21:42:51,124,Morning Conference IV,3966,MG,MG34,2,0,,,
2021-09-30 21:43:05,124,Morning Conference IV,3966,MG,M2HB,3,1,,,
2021-09-30 21:46:41,124,Morning Conference IV,3967,HG,Bren Ten,2,0,,,
2021-09-30 21:47:18,124,Morning Conference IV,3967,SMG,Type64,2,0,,,
2021-09-30 21:48:10,124,Morning Conference IV,3967,SMG,M38,2,0,,,
2021-09-30 21:48:25,124,Morning Conference IV,3967,SMG,Micro Uzi,3,1,,,
2021-09-30 21:49:59,124,Morning Conference IV,3968,HG,FF FNP9,2,0,,,
2021-09-30 21:50:38,124,Morning Conference IV,3968,HG,P38,2,0,,,
2021-09-30 21:51:09,124,Morning Conference IV,3968,RF,SKS,2,0,,,
2021-09-30 21:51:24,124,Morning Conference IV,3968,MG,LWMMG,2,0,,,
2021-09-30 22:00:12,124,Morning Conference IV,3969,AR,FF F2000,2,0,,,
2021-09-30 22:00:47,124,Morning Conference IV,3969,SMG,Ingram,3,1,,,
2021-09-30 22:01:20,124,Morning Conference IV,3969,HG,M1911,2,0,,,
2021-09-30 22:01:35,124,Morning Conference IV,3969,MG,MG34,2,0,,,
2021-09-30 22:02:51,124,Morning Conference IV,3970,HG,FF FNP9,2,0,,,
2021-09-30 22:03:27,124,Morning Conference IV,3970,SMG,MAT-49,4,3,,,
2021-09-30 22:04:32,124,Morning Conference IV,3970,RF,FF FN49,2,0,,,
2021-09-30 22:04:47,124,Morning Conference IV,3970,MG,LWMMG,2,0,,,
2021-09-30 22:06:53,124,Morning Conference IV,3971,SMG,Ingram,3,1,,,
2021-09-30 22:07:21,124,Morning Conference IV,3971,HG,P38,2,0,,,
2021-09-30 22:07:51,124,Morning Conference IV,3971,HG,M1911,2,0,,,
2021-09-30 22:08:05,124,Morning Conference IV,3971,RF,SKS,2,0,,,
2021-09-30 22:13:43,124,Morning Conference IV,3972,RF,FF FN49,2,0,,,
2021-09-30 22:14:21,124,Morning Conference IV,3972,HG,C96,3,1,,,
2021-09-30 22:14:53,124,Morning Conference IV,3972,AR,Gr G3,2,0,,,
2021-09-30 22:15:07,124,Morning Conference IV,3972,SMG,M38,2,0,,,
2021-09-30 22:16:16,124,Morning Conference IV,3973,HG,M1911,2,0,,,
2021-09-30 22:16:53,124,Morning Conference IV,3973,MG,MG34,2,0,,,
2021-09-30 22:18:00,124,Morning Conference IV,3973,MG,M2HB,3,1,,,
2021-09-30 22:18:15,124,Morning Conference IV,3973,SMG,Micro Uzi,3,1,,,
2021-10-02 00:57:14,54,Solving the Mystery IV,20,RF,G43,2,0,,,
2021-10-02 00:57:38,54,Solving the Mystery IV,20,AR,Gr G3,2,0,,,
2021-10-02 00:58:02,54,Solving the Mystery IV,20,AR,L85A1,2,0,,,
2021-10-02 00:58:16,54,Solving the Mystery IV,20,AR,Galil,2,0,,,
2021-10-02 01:02:54,90029,Eagle and Jackdaw I,578,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2021-10-02 01:03:17,90029,Eagle and Jackdaw I,578,,,,,FST Slug,FST Slug,3
2021-10-02 01:03:58,90029,Eagle and Jackdaw I,578,,,,,EOT 506,EOT 506,2
2021-10-02 01:04:21,90029,Eagle and Jackdaw I,578,,,,,BK Slug,BK Slug,2
2021-10-02 01:28:36,90029,Eagle and Jackdaw I,579,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2021-10-02 01:28:59,90029,Eagle and Jackdaw I,579,,,,,Mk169 Armor-Piercing Ammo,Mk169 Armor-Piercing Ammo,4
2021-10-02 01:29:22,90029,Eagle and Jackdaw I,579,,,,,BK Slug,BK Slug,2
2021-10-02 01:29:45,90029,Eagle and Jackdaw I,579,,,,,LRA 2-12x50,LRA 2-12x50,3
2021-10-02 01:30:08,90029,Eagle and Jackdaw I,579,,,,,BM 3-12X40,BM 3-12X40,2
2021-10-02 12:01:20,40,Eradicate the Disturbance,183,SMG,PP-2000,2,0,,,
2021-10-02 12:01:45,40,Eradicate the Disturbance,183,HG,PPK,2,0,,,
2021-10-02 12:02:31,40,Eradicate the Disturbance,183,HG,FF FNP9,2,0,,,
2021-10-02 12:02:44,40,Eradicate the Disturbance,183,MG,DP28,2,0,,,
2021-10-02 12:03:38,40,Eradicate the Disturbance,184,SMG,M38,2,0,,,
2021-10-02 12:04:24,40,Eradicate the Disturbance,184,SMG,M38,2,0,,,
2021-10-02 12:04:50,40,Eradicate the Disturbance,184,RF,SVT-38,2,0,,,
2021-10-02 12:05:04,40,Eradicate the Disturbance,184,RF,G43,2,0,,,
2021-10-02 12:07:48,10383,Shelf Life,28,MG,FG42,2,0,,,
2021-10-02 12:09:10,10383,Shelf Life,28,RF,VM59,2,0,,,
2021-10-02 12:09:39,10383,Shelf Life,28,HG,Gr USPCompact,2,0,,,
2021-10-02 12:09:53,10383,Shelf Life,28,HG,M9,3,1,,,
2021-10-02 12:11:49,10383,Shelf Life,29,SMG,MP40,2,0,,,
2021-10-02 12:12:16,10383,Shelf Life,29,SMG,Type64,2,0,,,
2021-10-02 12:12:44,10383,Shelf Life,29,RF,SVT-38,2,0,,,
2021-10-02 12:13:11,10383,Shelf Life,29,SMG,MP40,2,0,,,
2021-10-02 12:13:40,10383,Shelf Life,29,RF,VM59,2,0,,,
2021-10-02 12:13:50,10383,Shelf Life,29,SMG,IDW,2,0,,,
2021-10-02 12:15:28,10383,Shelf Life,30,HG,MP-446,2,0,,,
2021-10-02 12:15:55,10383,Shelf Life,30,RF,SVT-38,2,0,,,
2021-10-02 12:16:23,10383,Shelf Life,30,MG,DP28,2,0,,,
2021-10-02 12:16:52,10383,Shelf Life,30,RF,VM59,2,0,,,
2021-10-02 12:17:05,10383,Shelf Life,30,MG,DP28,2,0,,,
2021-10-02 12:18:51,10383,Shelf Life,31,HG,Gr USPCompact,2,0,,,
2021-10-02 12:19:19,10383,Shelf Life,31,SMG,IDW,2,0,,,
2021-10-02 12:19:47,10383,Shelf Life,31,RF,G43,2,0,,,
2021-10-02 12:20:16,10383,Shelf Life,31,HG,Gr USPCompact,2,0,,,
2021-10-02 12:20:30,10383,Shelf Life,31,MG,DP28,2,0,,,
2021-10-02 12:21:29,10383,Shelf Life,32,HG,MP-446,2,0,,,
2021-10-02 12:21:57,10383,Shelf Life,32,SMG,Type64,2,0,,,
2021-10-02 12:22:24,10383,Shelf Life,32,HG,PPK,2,0,,,
2021-10-02 12:22:51,10383,Shelf Life,32,HG,PPK,2,0,,,
2021-10-02 12:23:22,10383,Shelf Life,32,MG,FG42,2,0,,,
2021-10-02 12:23:36,10383,Shelf Life,32,RF,SVT-38,2,0,,,
2021-10-02 12:24:34,10383,Shelf Life,33,RF,M1 Garand,3,1,,,
2021-10-02 12:25:02,10383,Shelf Life,33,AR,L85A1,2,0,,,
2021-10-02 12:25:30,10383,Shelf Life,33,SMG,PPS-43,3,1,,,
2021-10-02 12:26:26,10383,Shelf Life,33,SMG,Type64,2,0,,,
2021-10-02 12:26:40,10383,Shelf Life,33,AR,Type63,2,0,,,
2021-10-02 12:31:23,124,Morning Conference IV,3974,HG,Bren Ten,2,0,,,
2021-10-02 12:32:01,124,Morning Conference IV,3974,SMG,Type64,2,0,,,
2021-10-02 12:32:41,124,Morning Conference IV,3974,AR,FF F2000,2,0,,,
2021-10-02 12:33:12,124,Morning Conference IV,3974,MG,MG34,2,0,,,
2021-10-02 12:33:26,124,Morning Conference IV,3974,HG,FF FNP9,2,0,,,
2021-10-02 12:35:17,124,Morning Conference IV,3975,MG,LWMMG,2,0,,,
2021-10-02 12:35:45,124,Morning Conference IV,3975,MG,MG34,2,0,,,
2021-10-02 12:36:24,124,Morning Conference IV,3975,SMG,M3,2,0,,,
2021-10-02 12:36:58,124,Morning Conference IV,3975,HG,Bren Ten,2,0,,,
2021-10-02 12:37:12,124,Morning Conference IV,3975,SMG,Spectre M4,2,0,,,
2021-10-02 12:39:47,124,Morning Conference IV,3976,SMG,Skorpion,3,1,,,
2021-10-02 12:40:22,124,Morning Conference IV,3976,AR,Gr G3,2,0,,,
2021-10-02 12:41:01,124,Morning Conference IV,3976,RF,FF FN49,2,0,,,
2021-10-02 12:41:32,124,Morning Conference IV,3976,HG,FF FNP9,2,0,,,
2021-10-02 12:41:46,124,Morning Conference IV,3976,AR,Gr G3,2,0,,,
2021-10-02 12:48:13,124,Morning Conference IV,3977,MG,AAT-52,2,0,,,
2021-10-02 12:48:40,124,Morning Conference IV,3977,SMG,M38,2,0,,,
2021-10-02 12:49:20,124,Morning Conference IV,3977,HG,M1911,2,0,,,
2021-10-02 12:50:00,124,Morning Conference IV,3977,RF,SKS,2,0,,,
2021-10-02 12:50:15,124,Morning Conference IV,3977,RF,FF FN49,2,0,,,
2021-10-02 12:53:04,124,Morning Conference IV,3978,HG,P38,2,0,,,
2021-10-02 12:53:47,124,Morning Conference IV,3978,SMG,M3,2,0,,,
2021-10-02 12:54:19,124,Morning Conference IV,3978,RF,SKS,2,0,,,
2021-10-02 12:54:33,124,Morning Conference IV,3978,AR,Galil,2,0,,,
2021-10-02 12:56:22,124,Morning Conference IV,3979,HG,FF FNP9,2,0,,,
2021-10-02 12:56:49,124,Morning Conference IV,3979,MG,M2HB,3,1,,,
2021-10-02 12:57:20,124,Morning Conference IV,3979,HG,P38,2,0,,,
2021-10-02 12:57:35,124,Morning Conference IV,3979,SMG,Micro Uzi,3,1,,,
2021-10-02 13:03:41,124,Morning Conference IV,3980,MG,AAT-52,2,0,,,
2021-10-02 13:04:17,124,Morning Conference IV,3980,HG,C96,3,1,,,
2021-10-02 13:05:01,124,Morning Conference IV,3980,AR,Galil,2,0,,,
2021-10-02 13:05:34,124,Morning Conference IV,3980,SMG,Spectre M4,2,0,,,
2021-10-02 13:05:49,124,Morning Conference IV,3980,SMG,PP-2000,2,0,,,
2021-10-02 13:08:23,124,Morning Conference IV,3981,HG,FF FNP9,2,0,,,
2021-10-02 13:09:07,124,Morning Conference IV,3981,MG,AAT-52,2,0,,,
2021-10-02 13:09:37,124,Morning Conference IV,3981,RF,SKS,2,0,,,
2021-10-02 13:10:13,124,Morning Conference IV,3981,SMG,PP-2000,2,0,,,
2021-10-02 13:10:28,124,Morning Conference IV,3981,AR,AK-47,3,1,,,
2021-10-02 13:30:37,124,Morning Conference IV,3982,AR,FF F2000,2,0,,,
2021-10-02 13:31:19,124,Morning Conference IV,3982,HG,M1911,2,0,,,
2021-10-02 13:31:51,124,Morning Conference IV,3982,HG,Bren Ten,2,0,,,
2021-10-02 13:32:05,124,Morning Conference IV,3982,MG,M1918,4,3,,,
2021-10-02 13:40:12,124,Morning Conference IV,3983,RF,SKS,2,0,,,
2021-10-02 13:40:40,124,Morning Conference IV,3983,AR,Galil,2,0,,,
2021-10-02 13:41:23,124,Morning Conference IV,3983,SMG,Micro Uzi,3,1,,,
2021-10-02 13:42:08,124,Morning Conference IV,3983,MG,AAT-52,2,0,,,
2021-10-02 13:42:22,124,Morning Conference IV,3983,SMG,M3,2,0,,,
2021-10-02 13:43:34,124,Morning Conference IV,3984,MG,LWMMG,2,0,,,
2021-10-02 13:44:09,124,Morning Conference IV,3984,HG,FF FNP9,2,0,,,
2021-10-02 13:44:52,124,Morning Conference IV,3984,HG,P38,2,0,,,
2021-10-02 13:45:25,124,Morning Conference IV,3984,HG,FF FNP9,2,0,,,
2021-10-02 13:45:39,124,Morning Conference IV,3984,SMG,M38,2,0,,,
2021-10-02 15:45:02,90029,Eagle and Jackdaw I,580,,,,,PEQ-2,PEQ-2,2
2021-10-02 15:45:25,90029,Eagle and Jackdaw I,580,,,,,EOT 506,EOT 506,2
2021-10-02 15:46:06,90029,Eagle and Jackdaw I,580,,,,,PEQ-2,PEQ-2,2
2021-10-02 15:46:29,90029,Eagle and Jackdaw I,580,,,,,PEQ-2,PEQ-2,2
2021-10-02 15:56:26,90029,Eagle and Jackdaw I,581,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2021-10-02 15:56:50,90029,Eagle and Jackdaw I,581,,,,,Ragged Cape,Ragged Cape,2
2021-10-02 15:57:13,90029,Eagle and Jackdaw I,581,,,,,IOP X3 Exoskeleton,IOP X3 Exoskeleton,4
2021-10-02 15:57:36,90029,Eagle and Jackdaw I,581,,,,,M993 Armor-Piercing Ammo,M993 Armor-Piercing Ammo,3
2021-10-02 15:59:43,90029,Eagle and Jackdaw I,582,,,,,Camouflage Cape,Camouflage Cape,3
2021-10-02 16:00:07,90029,Eagle and Jackdaw I,582,,,,,BK Slug,BK Slug,2
2021-10-02 16:00:30,90029,Eagle and Jackdaw I,582,,,,,Ragged Cape,Ragged Cape,2
2021-10-02 16:00:53,90029,Eagle and Jackdaw I,582,,,,,#00 Buckshot,#00 Buckshot,4
2021-10-02 17:28:11,10383,Shelf Life,34,HG,M1895,2,0,,,
2021-10-02 17:29:08,10383,Shelf Life,34,MG,FG42,2,0,,,
2021-10-02 17:30:06,10383,Shelf Life,34,RF,VM59,2,0,,,
2021-10-02 17:30:20,10383,Shelf Life,34,MG,DP28,2,0,,,
2021-10-02 17:46:06,10054,Stroke Dead-Center II,2,SMG,Spectre M4,2,0,,,
2021-10-02 17:47:34,10054,Stroke Dead-Center II,2,SMG,Spectre M4,2,0,,,
2021-10-02 17:47:56,10054,Stroke Dead-Center II,2,HG,P38,2,0,,,
2021-10-02 17:48:22,10054,Stroke Dead-Center II,2,HG,FF FNP9,2,0,,,
2021-10-02 17:48:59,10054,Stroke Dead-Center II,2,SMG,PP-2000,2,0,,,
2021-10-02 17:49:23,10054,Stroke Dead-Center II,2,MG,MG42,3,1,,,
2021-10-02 17:49:47,10054,Stroke Dead-Center II,2,AR,Galil,2,0,,,
2021-10-02 17:50:47,10054,Stroke Dead-Center II,2,SMG,Type64,2,0,,,
2021-10-02 18:06:58,10082,Last Resort I,2,HG,Gr USPCompact,2,0,,,
2021-10-02 18:08:55,10082,Last Resort I,2,AR,SIG-510,2,0,,,
2021-10-02 18:09:32,10082,Last Resort I,2,MG,FG42,2,0,,,
2021-10-02 18:11:27,10082,Last Resort I,2,MG,DP28,2,0,,,
2021-10-02 18:12:08,10082,Last Resort I,2,SMG,MP40,2,0,,,
2021-10-02 18:12:31,10082,Last Resort I,2,SMG,MP40,2,0,,,
2021-10-02 18:12:50,10082,Last Resort I,2,AR,Type63,2,0,,,
2021-10-02 18:13:14,10082,Last Resort I,2,SMG,IDW,2,0,,,
2021-10-02 18:13:14,10082,Last Resort I,2,RF,G43,2,0,,,
2021-10-02 18:14:13,10082,Last Resort I,3,HG,MP-446,2,0,,,
2021-10-02 18:15:39,10082,Last Resort I,3,SMG,MP40,2,0,,,
2021-10-02 18:17:03,10082,Last Resort I,3,SMG,m45,2,0,,,
2021-10-02 18:17:36,10082,Last Resort I,3,SMG,MP40,2,0,,,
2021-10-02 18:18:08,10082,Last Resort I,3,MG,DP28,2,0,,,
2021-10-02 18:18:30,10082,Last Resort I,3,SMG,Type64,2,0,,,
2021-10-02 18:18:50,10082,Last Resort I,3,AR,Type63,2,0,,,
2021-10-02 18:19:08,10082,Last Resort I,3,AR,L85A1,2,0,,,
2021-10-02 18:19:34,10082,Last Resort I,3,RF,SVT-38,2,0,,,
2021-10-02 18:19:34,10082,Last Resort I,3,SMG,STEN MkⅡ,3,1,,,
2021-10-02 18:22:08,10082,Last Resort I,4,SMG,PPSh-41,2,0,,,
2021-10-02 18:22:33,10082,Last Resort I,4,SMG,STEN MkⅡ,3,1,,,
2021-10-02 18:23:20,10082,Last Resort I,4,RF,G43,2,0,,,
2021-10-02 18:24:01,10082,Last Resort I,4,HG,M1895,2,0,,,
2021-10-02 18:24:34,10082,Last Resort I,4,AR,SIG-510,2,0,,,
2021-10-02 18:25:05,10082,Last Resort I,4,HG,Gr USPCompact,2,0,,,
2021-10-02 18:25:29,10082,Last Resort I,4,HG,MP-446,2,0,,,
2021-10-02 18:26:11,10082,Last Resort I,4,SMG,IDW,2,0,,,
2021-10-02 18:26:42,10082,Last Resort I,4,HG,M1895,2,0,,,
2021-10-02 18:26:42,10082,Last Resort I,4,SMG,PPSh-41,2,0,,,
2021-10-02 18:28:47,10082,Last Resort I,5,SMG,m45,2,0,,,
2021-10-02 18:30:25,10082,Last Resort I,5,MG,FG42,2,0,,,
2021-10-02 18:30:58,10082,Last Resort I,5,HG,Gr USPCompact,2,0,,,
2021-10-02 18:31:29,10082,Last Resort I,5,RF,VM59,2,0,,,
2021-10-02 18:31:54,10082,Last Resort I,5,AR,StG44,3,1,,,
2021-10-02 18:32:18,10082,Last Resort I,5,AR,L85A1,2,0,,,
2021-10-02 18:32:42,10082,Last Resort I,5,HG,MP-446,2,0,,,
2021-10-02 18:33:12,10082,Last Resort I,5,HG,PPK,2,0,,,
2021-10-02 18:33:12,10082,Last Resort I,5,RF,SVT-38,2,0,,,
2021-10-02 18:36:15,10082,Last Resort I,6,SMG,MP40,2,0,,,
2021-10-02 18:36:48,10082,Last Resort I,6,RF,G43,2,0,,,
2021-10-02 18:37:19,10082,Last Resort I,6,SMG,Type64,2,0,,,
2021-10-02 18:37:44,10082,Last Resort I,6,SMG,TMP,3,1,,,
2021-10-02 18:38:16,10082,Last Resort I,6,SMG,IDW,2,0,,,
2021-10-02 18:38:40,10082,Last Resort I,6,SMG,IDW,2,0,,,
2021-10-02 18:39:11,10082,Last Resort I,6,AR,Type63,2,0,,,
2021-10-02 18:39:11,10082,Last Resort I,6,RF,G43,2,0,,,
2021-10-02 18:41:07,10082,Last Resort I,7,HG,M9,3,1,,,
2021-10-02 18:41:46,10082,Last Resort I,7,MG,FG42,2,0,,,
2021-10-02 18:42:19,10082,Last Resort I,7,HG,PPK,2,0,,,
2021-10-02 18:42:51,10082,Last Resort I,7,SMG,MP40,2,0,,,
2021-10-02 18:43:17,10082,Last Resort I,7,RF,G43,2,0,,,
2021-10-02 18:43:59,10082,Last Resort I,7,HG,PPK,2,0,,,
2021-10-02 18:44:29,10082,Last Resort I,7,MG,FG42,2,0,,,
2021-10-02 18:44:29,10082,Last Resort I,7,HG,PPK,2,0,,,
2021-10-02 18:45:28,10082,Last Resort I,8,HG,M1895,2,0,,,
2021-10-02 18:46:31,10082,Last Resort I,8,AR,L85A1,2,0,,,
2021-10-02 18:49:16,10082,Last Resort I,8,AR,L85A1,2,0,,,
2021-10-02 18:49:58,10082,Last Resort I,8,HG,Gr USPCompact,2,0,,,
2021-10-02 18:50:29,10082,Last Resort I,8,HG,Tokarev,3,1,,,
2021-10-02 18:50:29,10082,Last Resort I,8,AR,OTs-12,3,1,,,
2021-10-02 18:53:02,10082,Last Resort I,9,MG,FG42,2,0,,,
2021-10-02 18:54:30,10082,Last Resort I,9,SMG,PPSh-41,2,0,,,
2021-10-02 18:55:03,10082,Last Resort I,9,AR,SIG-510,2,0,,,
2021-10-02 18:55:35,10082,Last Resort I,9,HG,Gr USPCompact,2,0,,,
2021-10-02 18:56:02,10082,Last Resort I,9,AR,SIG-510,2,0,,,
2021-10-02 18:56:44,10082,Last Resort I,9,SMG,MP40,2,0,,,
2021-10-02 18:57:14,10082,Last Resort I,9,SMG,IDW,2,0,,,
2021-10-02 18:57:56,10082,Last Resort I,10,HG,P08,3,1,,,
2021-10-02 18:58:20,10082,Last Resort I,10,MG,FG42,2,0,,,
2021-10-02 19:00:03,10082,Last Resort I,10,AR,OTs-12,3,1,,,
2021-10-02 19:00:35,10082,Last Resort I,10,RF,SVT-38,2,0,,,
2021-10-02 19:01:01,10082,Last Resort I,10,MG,DP28,2,0,,,
2021-10-02 19:01:25,10082,Last Resort I,10,AR,OTs-12,3,1,,,
2021-10-02 19:01:48,10082,Last Resort I,10,HG,Gr USPCompact,2,0,,,
2021-10-02 19:02:19,10082,Last Resort I,10,SMG,Type64,2,0,,,
2021-10-02 19:02:19,10082,Last Resort I,10,SMG,PPSh-41,2,0,,,
2021-10-02 19:03:54,10082,Last Resort I,11,HG,Gr USPCompact,2,0,,,
2021-10-02 19:04:49,10082,Last Resort I,11,MG,Bren,3,1,,,
2021-10-02 19:07:08,10082,Last Resort I,11,HG,MP-446,2,0,,,
2021-10-02 19:07:42,10082,Last Resort I,11,HG,Type92,3,1,,,
2021-10-02 19:08:14,10082,Last Resort I,11,SMG,m45,2,0,,,
2021-10-02 19:08:41,10082,Last Resort I,11,AR,SIG-510,2,0,,,
2021-10-02 19:09:06,10082,Last Resort I,11,HG,MP-446,2,0,,,
2021-10-02 19:09:29,10082,Last Resort I,11,HG,PPK,2,0,,,
2021-10-02 19:10:00,10082,Last Resort I,11,HG,MP-446,2,0,,,
2021-10-02 19:10:00,10082,Last Resort I,11,SMG,IDW,2,0,,,
2021-10-02 19:11:41,10082,Last Resort I,12,AR,Type63,2,0,,,
2021-10-02 19:13:03,10082,Last Resort I,12,SMG,PPSh-41,2,0,,,
2021-10-02 19:17:48,10082,Last Resort I,12,AR,StG44,3,1,,,
2021-10-02 19:18:13,10082,Last Resort I,12,SMG,MP40,2,0,,,
2021-10-02 19:18:36,10082,Last Resort I,12,HG,PPK,2,0,,,
2021-10-02 19:19:07,10082,Last Resort I,12,HG,M1895,2,0,,,
2021-10-02 19:20:37,10082,Last Resort I,13,AR,L85A1,2,0,,,
2021-10-02 19:21:40,10082,Last Resort I,13,SMG,PPSh-41,2,0,,,
2021-10-02 19:22:40,10082,Last Resort I,13,MG,DP28,2,0,,,
2021-10-02 19:23:33,10082,Last Resort I,13,SMG,m45,2,0,,,
2021-10-02 19:23:58,10082,Last Resort I,13,RF,VM59,2,0,,,
2021-10-02 19:24:21,10082,Last Resort I,13,HG,M1895,2,0,,,
2021-10-02 19:24:52,10082,Last Resort I,13,AR,L85A1,2,0,,,
2021-10-02 19:24:52,10082,Last Resort I,13,HG,Gr USPCompact,2,0,,,
2021-10-02 19:25:45,10082,Last Resort I,14,HG,MP-446,2,0,,,
2021-10-02 19:26:50,10082,Last Resort I,14,RF,wz.29,3,1,,,
2021-10-02 19:27:32,10082,Last Resort I,14,AR,Type63,2,0,,,
2021-10-02 19:28:05,10082,Last Resort I,14,AR,SIG-510,2,0,,,
2021-10-02 19:28:37,10082,Last Resort I,14,SMG,m45,2,0,,,
2021-10-02 19:29:04,10082,Last Resort I,14,HG,PPK,2,0,,,
2021-10-02 19:29:26,10082,Last Resort I,14,SMG,PPS-43,3,1,,,
2021-10-02 19:29:49,10082,Last Resort I,14,MG,Bren,3,1,,,
2021-10-02 19:30:19,10082,Last Resort I,14,SMG,IDW,2,0,,,
2021-10-02 19:30:19,10082,Last Resort I,14,SMG,MP40,2,0,,,
2021-10-02 19:31:59,10082,Last Resort I,15,SMG,PPS-43,3,1,,,
2021-10-02 19:32:24,10082,Last Resort I,15,HG,M1895,2,0,,,
2021-10-02 19:33:06,10082,Last Resort I,15,HG,PPK,2,0,,,
2021-10-02 19:34:55,10082,Last Resort I,15,HG,M1895,2,0,,,
2021-10-02 19:35:21,10082,Last Resort I,15,HG,MP-446,2,0,,,
2021-10-02 19:35:45,10082,Last Resort I,15,HG,MP-446,2,0,,,
2021-10-02 19:36:08,10082,Last Resort I,15,SMG,PPS-43,3,1,,,
2021-10-02 19:36:38,10082,Last Resort I,15,SMG,Type64,2,0,,,
2021-10-02 19:36:38,10082,Last Resort I,15,AR,SIG-510,2,0,,,
2021-10-02 19:37:49,10082,Last Resort I,16,SMG,Type64,2,0,,,
2021-10-02 19:39:53,10082,Last Resort I,16,HG,Gr USPCompact,2,0,,,
2021-10-02 19:40:25,10082,Last Resort I,16,SMG,PPSh-41,2,0,,,
2021-10-02 19:40:51,10082,Last Resort I,16,AR,SIG-510,2,0,,,
2021-10-02 19:41:15,10082,Last Resort I,16,SMG,MP40,2,0,,,
2021-10-02 19:41:39,10082,Last Resort I,16,SMG,m45,2,0,,,
2021-10-02 19:42:10,10082,Last Resort I,16,RF,G43,2,0,,,
2021-10-02 19:42:10,10082,Last Resort I,16,MG,FG42,2,0,,,
2021-10-02 19:43:18,10082,Last Resort I,17,HG,Type92,3,1,,,
2021-10-02 19:44:46,10082,Last Resort I,17,HG,Tokarev,3,1,,,
2021-10-02 19:45:19,10082,Last Resort I,17,SMG,IDW,2,0,,,
2021-10-02 19:46:12,10082,Last Resort I,17,HG,M1895,2,0,,,
2021-10-02 19:46:36,10082,Last Resort I,17,AR,SIG-510,2,0,,,
2021-10-02 19:47:00,10082,Last Resort I,17,MG,Bren,3,1,,,
2021-10-02 19:47:30,10082,Last Resort I,17,SMG,PPSh-41,2,0,,,
2021-10-02 19:48:13,10082,Last Resort I,18,HG,MP-446,2,0,,,
2021-10-02 19:48:37,10082,Last Resort I,18,RF,SVT-38,2,0,,,
2021-10-02 19:49:18,10082,Last Resort I,18,RF,G43,2,0,,,
2021-10-02 19:50:57,10082,Last Resort I,18,SMG,MP40,2,0,,,
2021-10-02 19:51:22,10082,Last Resort I,18,MG,DP28,2,0,,,
2021-10-02 19:52:06,10082,Last Resort I,18,SMG,IDW,2,0,,,
2021-10-02 19:52:36,10082,Last Resort I,18,HG,Gr USPCompact,2,0,,,
2021-10-02 19:52:36,10082,Last Resort I,18,AR,Type63,2,0,,,
2021-10-02 20:20:05,10082,Last Resort I,19,RF,VM59,2,0,,,
2021-10-02 20:20:59,10082,Last Resort I,19,AR,L85A1,2,0,,,
2021-10-02 20:21:40,10082,Last Resort I,19,HG,MP-446,2,0,,,
2021-10-02 20:22:07,10082,Last Resort I,19,MG,FG42,2,0,,,
2021-10-02 20:22:39,10082,Last Resort I,19,SMG,MP40,2,0,,,
2021-10-02 20:23:04,10082,Last Resort I,19,MG,FG42,2,0,,,
2021-10-02 20:23:46,10082,Last Resort I,19,RF,SVT-38,2,0,,,
